id,message_id,content,user_id,session_id,reply_to_message_id,created_at
771,fo03Trvr6t9OEFDc1dAXzc__nN1LkVlU,[Dot just turned red],12,42,,2024-09-23 08:17:58.563812
772,BFigbrEClHnYXva2wKOwL25SdonFsUeq,[And turned green again],12,42,,2024-09-23 08:18:11.019427
773,xH9iLYk16BkNNAJoJrgvxL7B9Hi5eAL9,"[Ok, this time it seems logical!]",8,42,,2024-09-23 08:18:15.115490
774,mrxm3GEd-77BiI926uu268B8UtMh3cUp,"[Yes! Only thing is that you came back in a bit too quickly haha so I wasn't able to try to send the message while the dot was still red. But I think we saw already from the session I started that I was able to message you even when your dot was red, so that should be OK.]",12,42,,2024-09-23 08:19:02.867472
775,8X5Q3Sal4p3CK4cFrhH9lUVGBzE3q98G,"[I did not have to refresh the window, or go back to the dashboard and re-enter the chat.]",12,42,,2024-09-23 08:19:31.964746
776,QgDYx_olUwMNVcX4pJv-0_8BcbwYRWio,"[Oh, sorry! I am closing everything again so that you try this for sure!]",8,42,,2024-09-23 08:19:36.796375
777,XH2IQDX3VUbj2_iSv8JjXHM_5srqwfOx,[OK!],12,42,,2024-09-23 08:19:46.795934
778,v-KGsTcd7V-ijs3z1vgZYyFCSWFmKKsf,[Red dot],12,42,,2024-09-23 08:20:21.840600
779,m-9BxUfyEDwzNYZnSYqDLekh0iGBWXZy,[Message sent with red dot],12,42,,2024-09-23 08:20:28.560927
780,Ku9ZfRhn1Rv8tLYq2C3DeTAeGSe6g9n-,[blah blah blah],12,42,,2024-09-23 08:20:54.988286
781,Tw6Kp6G0nnD8GhkR_bUAKtee15IGTSAG,[I sent four messages after your dot turned red. Can you see all of them?],12,42,,2024-09-23 08:21:31.917747
782,HN-2XkxC3aaOAx3WbvDPqXwuWdUEezrH,[Ahahah],8,42,,2024-09-23 08:21:33.148713
783,KvyJLhViJBXHn4Ic5D0xSET0s4vAMQUA,[Perfect then!],8,42,,2024-09-23 08:21:37.402338
784,pqzi8g7Gk9Pa7BjqBzUc-xs7kC73AFxm,"[Yes, I can]",8,42,,2024-09-23 08:21:44.665822
785,k0m2LBARs8enqUb9IfnZw9nBRZEnUI79,[Perfect! That seems to be working well – bravi to Serge and the IT team!],12,42,,2024-09-23 08:22:01.295557
786,l-oO5S_1OtdMmVV_fj5RVYt1dBlfp0zc,"Je reprends en français :) Avant de commencer, j'ai une question importante à te poser, je t'explique : en fait, je ne serai plus étudiante à partir du 30 septembre. Donc, je dois 'réserver' mes heures de travail à l'avance d'ici fin septembre. Je dois donc anticiper combien d'heures il nous reste ensemble, toi et moi. Logiquement, c'est notre 6e conversation ensemble aujourd'hui. Il en restera 2 officiellement.",8,42,,2024-09-23 08:22:28.002529
787,CYnMuLu2i-weGLyJ26z7jbVvqyg7seXp,"[OK, shall we get back into it then?]",12,42,,2024-09-23 08:22:29.159733
788,fYsKGw8aZOdDiUvt2YBKPQTATdNEFcX2,"Mais Serge m'a dit que si nous voulions faire plus d'heures ensemble, nous pouvons. Je voulais donc avoir ton avis. Tu voudrais qu'on reste sur 2 dernières sessions ensemble, ou plus?",8,42,,2024-09-23 08:23:00.765603
789,rjg8IIuQZLqmdImi9rkTLHE7Qpuk-M7f,"Si je te comprends, tu me demands si on peut faire 2 sessions plus avant 30 septembre parce qu'après-la, tu ne seras pas plus étudiante. Est-ce que je suis correctement?",12,42,,2024-09-23 08:25:40.710895
790,CTalW5CsNi07MQpoqaJKaG-nhdmlfVdS,"Non, non. Je dois anticiper le nombre d'heures où je travaillerai après le 30 septembre. Mais nous, on peut continuer à se parler en octobre, novembre, peu importe. Il faut juste qu'on décide combien d'heures on voudrait encore faire ensemble :)",8,42,,2024-09-23 08:26:29.980751
791,uYlNkxeZ8i-o7sksBnLjZ2o8vvALVyMk,"[I have to report to Serge the number of hours I will be working after September 30th. So our chats won't be necessarily before that date, but we have to decide how many hours we would like to chat together in the future :)]",8,42,,2024-09-23 08:27:34.204248
792,iefry59Sk144cCKgrOsB6G3YyegmyIGP,"Ah oké – pour moi, ce n'est rien, je suis content à continuer (however long).",12,42,,2024-09-23 08:28:05.383936
793,bNpMVc86UXWZHItAEJcUAWC3KlwOiWtW,La pratique est très utile pour moi :),12,42,,2024-09-23 08:28:46.956947
794,pzUaMROfNeU7B36eTo-EWAnvLVxSuVNQ,"[Officially, it was set on eight 1-hour-long chat, but Serge told me that, as we give him interesting feedbacks and are still trying new things, we can keep chatting together longer]",8,42,,2024-09-23 08:28:59.283704
795,BmNjK4Hz-zvQnVMwZovBBFNxMqf-3vYR,C'est bon!,12,42,,2024-09-23 08:29:15.990744
796,hUVn5yrkd0PPjhM-YpXQlUnYK2_sH0rt,"Ok, super :) Moi aussi, ça m'entraine bien. Combien d'heures t'intéresseraient alors? Encore 5?",8,42,,2024-09-23 08:29:29.477299
797,xn_e2PcdoGGKSV69K226Wqxe_VJVLlho,"[I'm glad that our feedback has been so helpful for him, too :) ]",12,42,,2024-09-23 08:29:43.031795
798,yPhdEApskR57CmszKkgJwiq9Oe9yRimP,"(Yes, me too! He seems very happy with our work!!$",8,42,,2024-09-23 08:30:09.501363
799,yPhdEApskR57CmszKkgJwiq9Oe9yRimP,"(Yes, me too! He seems very happy with our work!!]",8,42,,2024-09-23 08:30:19.423929
800,pzUaMROfNeU7B36eTo-EWAnvLVxSuVNQ,"[Officially, it was set on eight 1-hour-long chats, but Serge told me that, as we give him interesting feedbacks and are still trying new things, we can keep chatting together longer]",8,42,,2024-09-23 08:30:33.049269
801,TUQQw47p1c-gbt_79YEREkAB8-TjGAIz,"Bon, on dissait 5, et on peut adjuster si necessaire.",12,42,,2024-09-23 08:30:41.046492
802,XzrIgcMSd1aIIcadI95HzVNMnQ_AKWBx,"(I tried the conditional there, but I haven't really learned that yet...did I do it correctly?)",12,42,,2024-09-23 08:31:02.096718
803,5Y33ZmwPv4YesOPnk63M7F87S_J81333,"(""Let's say five"" is what I was going for)",12,42,,2024-09-23 08:31:23.091781
804,LToN56ERjYhMJwx93AR4ndr4IcLpx4Oy,"On dit plutôt ""On va dire 5"", ""On peut dire 5"" : mais pour le conditionnel, c'est ""on dirait""",8,42,,2024-09-23 08:32:01.992927
805,Fcq_8Mi585oVe6ehD7wRGCCCf3bKGwVR,"(is that correct use of the conditional, to make a suggestion like that?)",12,42,,2024-09-23 08:32:38.473238
806,Tmnx25_tpN0CNur-4Gzm0faDHqXLgo_R,"Oui, on utilise le conditionnel surtout que ce dont on parle n'est pas certain. Aussi pour exprimer un souhait (a wish: j'aimerais tant être riche 😅), ou pour une condition avec 'si' (si j'avais le temps, je lirais 10 livres chaque jour)",8,42,,2024-09-23 08:34:41.847078
807,UrUGtHejJ2w7H2mfrafz9bPUifd6IrTf,"Donc ici, c'est très bien de me dire ""tu pourrais lui dire 5 heures, et on verra pour la suite"", car ce n'est pas sûr et confirmé :)",8,42,,2024-09-23 08:35:04.194729
808,z_1Mzl5ajb8eJpKFZ69YvnthpV9kcb4J,"(Ah, ok, and then when I respond, I should use a more definitive mood to confirm, rather than using a conditional which still seems uncertain?)",12,42,,2024-09-23 08:35:44.798248
809,7Wm_3b-HKqU3chpAk70unShLUd9ukPnx,"Ca dépend vraiment ! Si on parle d'un projet de voyage par exemple, tu peux utiliser sans cesse le conditionnel comme rien n'est fixe. Par exemple : une fois à Londres, je prendrais normalement le train de 10h. Si je suis à l'heure, j'achèterais un sandwich à la gare, ...",8,42,,2024-09-23 08:37:56.187127
810,6_8UhRDKHaxFPWuqZd7QF6JaDVjoKyF0,"Ca dépend du sens pour savoir si tu sais confirmer, ou si ce ne sont que des hypothèses !",8,42,,2024-09-23 08:38:22.349024
811,SNOpK0kdK3qUb7qxd0EQoqY_8PuwQYf_,"Et donc, justement, quand tu pars à Londres prochainement, tu y vas en train?",8,42,,2024-09-23 08:38:47.546795
812,WTR_axylGjprR-xMV9HKigJLZAprHUUt,"OK, bon! Merci pour l'explication :) Et comment vas tu avec tes preparations pour aller au RU?",12,42,,2024-09-23 08:39:14.910890
813,d4rb5emk1S6QCfpCtkq95gzhCkkGEDA2,"Oui, j'y vais en train – je déteste le bus! haha",12,42,,2024-09-23 08:39:40.240248
814,cwQXb0ZOzVThJl3QRqqOvJ3D8VLQdi6b,"Je dois encore terminer mes valises aujourd'hui ! Sinon, j'ai dit au revoir à ma famille et mes amis. Et du côté administratif, tout est bon !",8,42,,2024-09-23 08:39:51.655712
815,PrSjrdEDFg940rr31U_Jqquyq_sFpFBJ,"Tu prends l'Eurostar alors? Oui, c'est vrai que les bus sont beaucoup plus longs... Et moins bien organisés, je trouve!",8,42,,2024-09-23 08:40:15.562975
816,3AUuvKMVhjr0Hnn7iNgwj9ta3MoBG4st,"Il y a 2 ans, j'ai pris le bus avec des étudiants pour le voyage du 6e (year, as in school), et c'était un peu horrible haha",12,42,,2024-09-23 08:40:57.778127
817,T3yVYWZCXNYoltzGXXFQQS5kQAty3RVL,6ème secondaire :),8,42,,2024-09-23 08:41:39.761409
818,FzmoRRphqmqJL0AUUjz-v9RVSTYpPKV5,"En Belgique, on dit aussi ""en rhétorique"", ""en rhéto"" :)",8,42,,2024-09-23 08:41:50.450117
819,Ncumc_D1yyl0f1eOg9fjui22znmghR0C,"Oui, je prends l'Eurostar de Bruxelles-Midi à Londres-St Pancras, et puis le métro à Kennington, où mes amis habitent",12,42,,2024-09-23 08:42:29.731901
820,Xn6M2R6RxG9qCBbRUmJ3exE6Tao5KhOB,"Ah oui! Moi aussi, demain je fais Bruxelles-midi jusque St Pancras :) Et puis, je fais Londres - Bedford encore en train !",8,42,,2024-09-23 08:43:16.417267
821,36PD5QkvOCyn3ximC7eLUiA7ecIOUBfx,Les trains du RU ne sont pas les mieux haha,12,42,,2024-09-23 08:44:02.175263
822,i-AD8Lz-HLxK-9Z6FisW8GA4VFeE60dQ,C'est vrai? Je n'en ai jamais pris là-bas!,8,42,,2024-09-23 08:44:18.832638
823,5ogFe4zrfsL0DmCxmtZHE8zl1wJH5FMH,Mais parfois meilleur qu'en Belgique haha,12,42,,2024-09-23 08:44:27.989127
824,XR2uoiSL9lg8CB_LVZb1TkW8WPFOGWhR,"En Belgique, ils sont toujours en retard 😅",8,42,,2024-09-23 08:44:53.453925
825,uXBGT0SnzNihuj85rgcYpXJTK4wPsxm7,Ils ont une 'reputation' haha,12,42,,2024-09-23 08:44:54.506628
826,GcVwSxq2NjMYyLJnBU4U0NnKeoupVZ0P,Toujours! C'est incroyable!,12,42,,2024-09-23 08:45:04.140397
827,QDXDRWYAGniPTQO6i-73iSmfSLjSXT1p,"Et toi, tu dois être habitué à l'avion, pour tes trajets jusqu'aux USA!",8,42,,2024-09-23 08:45:43.084353
828,QjBLtnrFrRg_3jcs-LS_-Fdm36I8NqMy,"Ils sont chers et aussi en retard, ou annulés!",12,42,,2024-09-23 08:45:50.459612
829,FMIoqdqNwK5WbrA3MC8IHFGvyIy2bob6,"Oui, c'est vrai... Cet été, j'ai été à Anvers avec ma soeur. Elle a dû payer 35€ de train (moi, j'ai encore le tarif 'jeune'), et il n'y avait pas l'air conditionné! Il faisait super chaud! C'est honteux, vu le prix",8,42,,2024-09-23 08:46:40.457811
830,r7JKJMtmyEUsuXE-PJtRVzoQJ72teYY8,"Oh, oui, mais j'y ne suis pas été aussi souvent que j'aimerais ... mais j'éspere plus souvent dans le futur",12,42,,2024-09-23 08:47:36.589539
831,lsYUmYrIUtp96rEY2ZAN8BwI1MBttTkR,Ca coûte souvent cher aussi! C'est un sacré budget,8,42,,2024-09-23 08:48:23.700611
832,_iNBVlNEqItQU5SdcgkTq2T0TiwxlG4i,Euh! (That must have been) horrible!,12,42,,2024-09-23 08:49:56.656432
833,1ueHJadw87XoE934d3YW4ubY8v_idK8W,"Jusqu'ici, je trouve que le moyen de transport le plus facile, c'est le métro. C'est facile à comprendre, et il y en a beaucoup plus souvent que des bus/trains. Evidemment, il n'y en a pas partout.",8,42,,2024-09-23 08:50:55.817459
834,dQC5_ERQNqQ54SHSyFnm78upoD7zAnpc,(Je me oublie toujours où 'y' va dans les temps differents...),12,42,,2024-09-23 08:51:16.342743
835,bqsvSToWbNLN4OBRkwJXqnsxrDeD0zfq,(Ça a dû être horrible!),12,42,,2024-09-23 08:52:09.023964
836,aog3aBfhTOtn5le9FwBAh7heFIkDGRL0,"Moi, je préfère l'auto, je dois admiter ... mais je suis américain, donc nous conduissons partout",12,42,,2024-09-23 08:53:19.675430
837,umChy-x-yVmvH9l1kfeg6KtLLNRtjBK2,"L'auto est, je pense, le plus utile",12,42,,2024-09-23 08:53:44.640738
838,PIT_pajYHIp3OYHKM4hl9YdSNRmYVld2,"Moi, je n'ai pas encore de voiture à moi. J'emprunte celles de mes parents. Mais je n'aime pas trop conduire, ça me stresse 😅",8,42,,2024-09-23 08:53:48.596507
839,h82Ego9wgi-xVyKVdxirGuONIQf82jME,"Chez vous, ce sont des automatiques ! Je préfère conduire ça aussi que des manuelles",8,42,,2024-09-23 08:54:02.923657
840,GBGfYAHiyBY-8tPlDeY3-Hn34L6kvbQo,"(Yeah, mostly, it sometimes comes before the auxiliary verb, sometimes after, sometimes before the object 'me' 'te' etc., sometimes after...)",12,42,,2024-09-23 08:54:34.984816
841,bWWuaYAJd4KMbxrynM7dbEctABii7c-x,"Oui, c'est vrai qu'il n'y a pas une règle simple à retenir pour savoir ou le placer.",8,42,,2024-09-23 08:55:01.290870
842,aog3aBfhTOtn5le9FwBAh7heFIkDGRL0,"(trying an edit not near the underline) Moi, je préfère l'auto, je dois admiter ... mais je suis américain, donc nous conduissons partout",12,42,,2024-09-23 08:55:33.958545
843,eVznKOU5V7x_Ph6WXj4zhw74pEDO3dbA,"Pour notre prochaine session, je n'ai pas encore mon horaire à l'école. Maisi je ne commence à travailler que le 1er octobre. Donc, le lundi 30 m'irait. Et toi, es-tu disponible ce jour-là?",8,42,,2024-09-23 08:55:59.767390
844,eVznKOU5V7x_Ph6WXj4zhw74pEDO3dbA,"Pour notre prochaine session, je n'ai pas encore mon horaire à l'école. Mais je ne commence à travailler que le 1er octobre. Donc, le lundi 30 m'irait. Et toi, es-tu disponible ce jour-là?",8,42,,2024-09-23 08:56:25.791912
845,sa0QDzRWFbjIsZeL5WsZn5laMnA1nBWT,"[I tried making an edit not near the underlined text to see if it duplicates. It didn't, but it still shifted the underlines. I also notice that it 'actually' shifts the underlines: so if I select the word 'underline' in that message, I can't add an underline or comment, but I was then able to select 'admiter', which was no longer underlined. I've taken a screenshot.]",12,42,,2024-09-23 08:57:34.054327
846,M8DGD9UViGQXYvvZO22r4_UBQ7aC6H6y,"Oui, 30 septembre va bien pour moi. Mais nous voirons comment il marche dans les timezones differents",12,42,,2024-09-23 08:58:39.471521
847,q27Z1QtThmSo2r1TtlC1Jei1Hy23_2dp,À quel heure?,12,42,,2024-09-23 08:58:59.417782
848,61tvjeJpaaVEhe9etJXp8S05Ng9Cd3Ji,"[I closed the LL tab by mistake. And now, I can't see our last messages... The last one is yours in English about the placement of ""y""]",8,42,,2024-09-23 08:59:05.148681
849,EnDKQ3Ywhh-wgRl6GjpV5PPFJqWwgwXO,"Normalement, les problèmes de décalage horaire sont réglés. On peut dire 10h, comme d'habitude? C'est 9h pour moi du coup :)",8,42,,2024-09-23 08:59:32.870567
850,1HyLN6Ipl_P_W6cckfXkjDD-Q__5LvZt,"[Again, the last message is 10:54]",8,42,,2024-09-23 08:59:55.025154
851,TFzP9z1xJvg8Xm1k18AF2sSfDjcZtVnr,"[Oh, interesting – and that was at 10:54. haha yes exactly]",12,42,,2024-09-23 09:00:01.913230
852,C0QQY9B7CMlchTB_sokYLOxD-6jaEVx0,[so there's something happening around that time.],12,42,,2024-09-23 09:00:11.127553
853,72pdftETdjHyLRkut1uBVQt0pQia-ODp,"OK, 30 septembre, 9h pour toi, et 10h pour moi :)",12,42,,2024-09-23 09:00:34.036360
854,R5-b1Pcc9qJbt6Ne71Q0OkrHC1k6lyc0,Bon chance demain et pendant la semaine prochaine!,12,42,,2024-09-23 09:00:54.275246
855,FMffnLlO2Bs-MaGysMwNXF1pxUeP6Srm,[Yes. I will say it again to Serge and Brieuc because it is not convenient at all!],8,42,,2024-09-23 09:01:03.845192
856,qQYXQisfKywSwgEY3Fw6oORg14Iq2lV0,Super pour le 30 alors :),8,42,,2024-09-23 09:01:07.445036
857,qUDwtg-8TbC8tlEOYvp9fiX7p1ijYc4W,Merci beaucoup!! À très vite :) On s'envoie un email pour les captures d'écran et le feedback?,8,42,,2024-09-23 09:01:23.402345
858,9sq4xxrcntqqUNVANz0Yv_enaBM9eP9X,"The other message I sent:
[I tried making an edit not near the underlined text to see if it duplicates. It didn't, but it still shifted the underlines. I also notice that it 'actually' shifts the underlines: so if I select the word 'underline' in that message, I can't add an underline or comment, but I was then able to select 'admiter', which was no longer underlined. I've taken a screenshot.]",12,42,,2024-09-23 09:01:39.415887
859,nsYMzsz7i3Nrw4k0cEynb3IQtIeHv4G_,"[Oh, something we haven't tried yet is planning a session in the dashboard. Maybe we can try that for next week?]",12,42,,2024-09-23 09:03:10.729818
860,cGiaJwqsTYsNRafWul1t5VUc1UlhUd_z,"[Ok! Thank you for taking the screenshot since I am not able to do it anymore! I hope they will be able to correct this shift, because it is confusing for learners, they should be able to understand their mistakes and correct themselves.]",8,42,,2024-09-23 09:03:27.547741
861,twyqeZd1RbFebgKW6WjDmAyoK4V_OQM9,"[Yes, we can. I have already tried that several times with someone else and we never succeeded...]",8,42,,2024-09-23 09:03:56.056595
862,GcqrlUbZNA9wAcxa8jEBMtnWuOqnTEmn,"[Ah, OK, if you've tried it already, then maybe we don't need to. But if it's been a while since you've tried it, maybe worth giving it a shot to see if they've fixed it. Will also be interesting to see how it handles the different time zones.]",12,42,,2024-09-23 09:04:46.145644
863,A4eBbTp_eQTEwUapY98FcIXSerTF5rGE,"[Your text with 'admiter' has changed again, at least on my screen. I also took a screenshot]",8,42,,2024-09-23 09:05:33.056156
864,uLGYDmrlY9Y8OgOsU366KmjmnJGifIIX,"[Yes, true! Can you try it? Or do you me do to it?]",8,42,,2024-09-23 09:06:10.756987
865,EiV7vfELLCaOIX3ywqAejl11IrxTkV7k,"[Yeah, that's the one I captured; I'll send you the screenshot so you can see if you see the same thing or different. But I added a comment to 'admiter', so maybe that's what's different for you?]",12,42,,2024-09-23 09:06:27.615611
866,9dIxs-6A2CFrcqvB6PWygBnA-5a9GDRX,"[If it's ok, why don't you do it, since it would probably normally be the tutor who schedules it in general]",12,42,,2024-09-23 09:07:03.195059
867,aBY_vc1306V7vmA30QUP6L7kiVKy9te2,"[I left the chat to change my availability on LL and when I came back, every message has disappeared again.... the last one is again 10:54]",8,42,,2024-09-23 09:07:30.355083
868,RS_5EZ5SN4ekPZb9fIQqrarKfkg-IFTm,"[Then the session after I'll try scheduling one to see what happens when the student does it. If it works for you, then we'll see if it works for me; if it doesn't work for you, we'll see also if it works for me.]",12,42,,2024-09-23 09:07:59.250803
869,b3s68rvibHJofrWIsU5hfKpVe_0zWAPe,"[Of course I can, but I think it will be the opposite! Tutors post their availability and learners will choose which hour works for them, it will be the same hour each week]",8,42,,2024-09-23 09:08:23.474388
870,qY015INZ2cG4Yi1p0M3ZIMqkQfHRFioO,[OK maybe we should switch to email then since the messages keep disappearing for you! haha],12,42,,2024-09-23 09:08:23.952120
871,zF3d0gIb9Ek70-D8XmSn3YVXoZV-39Ru,"[Oh, I see, ok, then I'll do it :) ]",12,42,,2024-09-23 09:08:47.291099
872,OnJ0G6P8YPQt-cR28Y1YxK0svJjjyiFO,[Ok! I'll try next time as you suggested :)],8,42,,2024-09-23 09:09:10.939343
873,0NdrFMibJgC0WHr90bCEB7drMGCI8oZq,[Sounds good. I'll send you an email now with the screenshots. Have a safe trip tomorrow! Talk to you next week :) ],12,42,,2024-09-23 09:09:45.083290
874,ZZ-IylbjHW-B-Mg3OYJDLflwC4F4dBC2,[Perfect! Thank you very much!! :) Have a nice week!],8,42,,2024-09-23 09:10:10.787475
875,g3Oiu2zIstBw4CvG62jRD4mGVODUlN36,Coucou Tyler :),8,45,,2024-09-30 08:00:52.886050
876,dT1dpiR6Z9NJ4DeCT_3qDT2SIezTBMaS,"La session réservée n'a pas fonctionné, apparemment.",8,45,,2024-09-30 08:01:00.746232
877,ksOcBf9WKacft1xbvqzv6Yxo7Hr9mRRx,"Salut, Victoria! Ça va? Comment ça va à Bedford!?",12,45,,2024-09-30 08:01:13.286267
878,bJy6yj2QrHrwKqAEoddQPKWsbW6watDn,"Ca va bien! J'ai eu un peu de mal à m'adapter au début car les premiers jours, j'étais fort seule. Sinon, l'école est chouette et mon logement aussi! J'ai été visiter Cambridge, hier. Et toi, qu'est-ce que tu as fait du week-end?",8,45,,2024-09-30 08:02:22.921031
879,KpZJQqgsJDFHs9i1Ce2g9KNcLjllnZ_d,"[Serge added me to the Git page, so I can also report issues now, too. I'll report about the cal.com link and update the bug report about the reserved session]",12,45,,2024-09-30 08:02:57.047079
880,4krgZDTkPxXOFtED6P9gtu8x1cWG7p9t,"[Yes, I've seen that! He already told me that our session 'booking' would probably not work because they haven't changed anything yet since I had tried it with another student!]",8,45,,2024-09-30 08:04:13.403509
881,sZtVndiAouV2yMCE96orKjgltGd5UFH2,"Aw, non, je suis désolé (to hear that) – mais le premier jour est toujours le plus dificil.",12,45,,2024-09-30 08:04:15.713344
882,E5Z9xj81JRhIK07XYxwYnuNElVQND4zN,"Oui, c'est sûr. J'aime bien être seule mais quand c'est matin, midi et soir, ça fait beaucoup! Tu avais aussi eu du mal quand tu es arrivé en Belgique?",8,45,,2024-09-30 08:05:20.233138
883,6aSR9ihgaKg_t17-WyzMCFIMGwC68lHh,"Mon week-end était très occupé! Le Pape était ici! Je suis allé à LLN pour le rencontre avec le Pape, et hier il y avait le messe dans le stade du roi Baudouin avec 35,000 gens – très special!",12,45,,2024-09-30 08:06:20.215888
884,mvgGImiFgiVjh8lg-HuE57IRwywiTul4,"Ah oui!!! J'ai un peu suivi sur les réseaux sociaux. J'ai vu qu'il a porté une calotte, le couvre-chef (chapeau) catholique estudiantin (des étudiants) de Louvain-la-Neuve.",8,45,,2024-09-30 08:07:26.555407
885,EfKcWePKDiis2kjyR8e43xUopYxciUkm,"Quand j'arrivais à Louvain, je suis bené d'avoir des amis avec qui je pourrais rester jusqu'à je pourrais trouver un appartement, et j'ai encore connu plusieurs de gens de mon premier fois ici. (J'étais ici qua seminariste entre 2010-2011.)",12,45,,2024-09-30 08:09:30.483743
886,34JRQNE7OFEM-zgVmNZOg83KhWkPIId5,"Oh ouai, c'était très drôle quand il metait la calotte! haha",12,45,,2024-09-30 08:10:23.957290
887,6aSR9ihgaKg_t17-WyzMCFIMGwC68lHh,"Mon week-end était très occupé! Le Pape était ici! Je suis allé à LLN pour le (la) rencontre avec le Pape, et hier il y avait le messe dans le stade du roi Baudouin avec 35,000 gens – très special!",12,45,,2024-09-30 08:11:06.319731
888,-EvgbfNhOdblpn2i7IGijCRApVblQE5x,"Oh, c'est chouette. Donc quand tu es arrivé en Belgique, tu as d'abord vécu (vivre) avec d'autres personnes avant de t'installer seul?",8,45,,2024-09-30 08:11:28.683503
889,KZ-ppaOls9oKqTMBawihrATJF5QVRwSl,"[I've just seen your comment about cal.com: I also have a link for a video call. That would better be deleted because like you say, it can be confusing]",8,45,,2024-09-30 08:12:52.457221
890,htP90e79Bp--ZKxupglO3Xt2LyostNak,"Oui – en le collège americain (quand j'étais seminarist), l'assistant du rector était aussi des États-Unis – de Wisconsin aussi, actuellement! Et il m'a invité rester chez lui avec sa famille pendant je cherchais un appartement à Louvain, environs 1 ou 2 semaines.",12,45,,2024-09-30 08:14:10.461643
891,DFjRoGlb-DVG4xgvkpC7fB6OTfVYQRrZ,"C'est super! Normalement, j'ai une colocataire. Je vis avec une autre professeure de l'école, une prof de musique. Mais elle n'est pas souvent là... J'espère la voir plus souvent et faire des trucs avec elle.",8,45,,2024-09-30 08:15:32.141845
892,pvZTyGw5BoNzGN3C0FbaYG2CGrBfEnsm,"[Just to try something: I'm going to fix 'rector' in the previous message. After I do that, can you try to add a comment someplace? I'm curious if it will show up in the right place, or if it will be shifted because of the duplicated text.]",12,45,,2024-09-30 08:15:55.565479
893,htP90e79Bp--ZKxupglO3Xt2LyostNak,"Oui – en le collège americain (quand j'étais seminarist), l'assistant du rector (recteur) était aussi des États-Unis – de Wisconsin aussi, actuellement! Et il m'a invité rester chez lui avec sa famille pendant je cherchais un appartement à Louvain, environs 1 ou 2 semaines.",12,45,,2024-09-30 08:16:07.344336
894,LNXg4uszO2Ndb7UMBBzJ5YJKtKvUsjqT,[There's a shift for my comment about 'pendant que'],8,45,,2024-09-30 08:17:45.052425
895,LNXg4uszO2Ndb7UMBBzJ5YJKtKvUsjqT,[There's a shift in my comment about 'pendant que'],8,45,,2024-09-30 08:17:51.599978
896,enE1HtdlkAJNfCkorLnI04KyHXiVh9rO,"Moi, j'ai préféré (et encore préfère) vivre seul haha quand j'ai retourné à Louvain, j'avais déjà 25 ans, et j'en ai marre avec cohabitation haha",12,45,,2024-09-30 08:18:21.889588
897,4zbyNcHwJGW9cbEmlyUCRCofErtNWHK-,J'espère que ta colocataire sera là pour toi plus souvent!,12,45,,2024-09-30 08:19:04.204271
898,ARHWwmll52PR1RrZNWlBUbe5DnWL-c0G,"[OK, and which word(s) did you add the comment to? the second 'recteur'?]",12,45,,2024-09-30 08:19:19.476921
899,-8ln_W-6xIKxudro6XDUs26lpQCNW1SX,"Je comprends! Chez moi, en Belgique, ça ne me dérange pas d'être seule. Mais ici, j'espérais pouvoir pratiquer l'anglais et me faire une amie.",8,45,,2024-09-30 08:19:45.328883
900,e5aJJBJ0eTwV00C4LTl7Sa2HlGLQqrdl,"[Yes, I added 'oui' to your correction, so on your word ""recteur""]",8,45,,2024-09-30 08:20:02.087660
901,PTVYcj6fAC3KGvrvAYe82g5QLVnRLhmo,[I also notice that the comment on 'en le' didn't shift – so it only shifts after the edited text apparently],12,45,,2024-09-30 08:20:06.812971
902,QtEazdS8XvGnEPStFQYxot-sVIMC4iJN,[Do you have a Mac computer?],8,45,,2024-09-30 08:20:42.331045
903,n17PGU5tKAsz0St6I48-bPcTzfjETzhZ,"[Just because I see you can put smileys as reactions to some comments, but I can't on my computer ahaha]",8,45,,2024-09-30 08:21:02.713549
904,HmsbL3PFqd5RV0GTqmtyyfmfe3o4nmwa,"[I just opened a new tab of LL – old one still open – to see if the repeated (recteur) is removed, which it is, and I anticipated that. I wanted to see if that would also remove your comment, but your comment is still there. So that means either the first (recteur), with the red underline, is the duplicate, and that is what disappears in a new tab, or the second one disappears but the comment shifts over. (I'm guessing the first is the case.)]",12,45,,2024-09-30 08:22:39.961635
905,7NKf9ZJbAwyjmfRxBi1lLPrKsGBsOsEe,"[Also, you sent two messages while I'm in the new tab, and I didn't hear an alert sound from either tab. I'm going to go to a different window now to make sure the alert is still working. Can you send another message?]",12,45,,2024-09-30 08:23:49.393026
906,2m417IWsfRjdYx0rEb8k7oYdmLifOJZ0,"[I don't see a duplicated message in the ""recteur"" sentence. Do you mean you deleted 'rector' to replace it with 'recteur' but it is still shown??]",8,45,,2024-09-30 08:24:39.266835
907,r8Uu1RQ3qXIQ8Oh35PKh6dr-GLqA3XKG,"[OK, weird. I didn't hear an alert message until I came back to the tab. It's possible that I just came back right when you sent the message. So to double check, I'll go away again, and I'll wait one full minute to make sure you send a message and I receive it.]",12,45,,2024-09-30 08:26:12.530339
908,5Vz3-0XCgiKEoDc6VoGdRaVo2wbAnNXs,"[That is really weird. I am receiving an alert sound each time I am in another tab and you send a message, so you should too]",8,45,,2024-09-30 08:27:09.509425
